id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9.28418E+17,Chic 2 Bedroom Condo HX,70154490,R Gar And G,,Dublin City,53.32014,-6.28012,Entire home/apt,182,6,13,16-08-2024,0.95,56,268,10,
9.28673E+17,Dublin family home,24797794,Tim,,Dublin City,53.37818325,-6.213738628,Entire home/apt,295,2,9,19-08-2024,0.69,1,28,8,
9.28689E+17,"Bright, Spacious Double Room in Dublin City Centre",523820623,Nicola,,Dublin City,53.35456589,-6.234736581,Private room,115,2,10,03-09-2024,0.78,1,295,9,
9.28695E+17,Private ensuite room in Dublin 1,9998968,Tiago,,Dublin City,53.34997,-6.24195,Private room,121,3,9,28-07-2024,0.67,2,160,6,
9.28744E+17,Cosy Central gr8 base in Dublin,31284582,Paul,,Dublin City,53.3545746,-6.2947433,Entire home/apt,148,14,17,28-08-2024,1.23,75,2,15,
9.28814E+17,Swords Luxury ground floor 1 bed apt,106297173,Marian,,Fingal,53.4622747,-6.2122741,Entire home/apt,120,2,21,05-08-2024,1.64,1,278,19,
9.28834E+17,Charming Mews in Ranelagh,11548961,Lucy,,Dublin City,53.32633503,-6.252522867,Entire home/apt,,3,39,19-08-2024,2.73,1,0,29,
9.28848E+17,Victorian Home seaside -Cap Coz,21872144,Stephane,,Dn Laoghaire-Rathdown,53.28647818,-6.115512697,Private room,,30,3,15-10-2023,0.25,2,0,3,
9.28855E+17,Clonliffe Rd Dublin3,80398057,Dinnish,,Dublin City,53.36826203,-6.263134539,Private room,96,14,0,,,1,365,0,
9.28893E+17,Huband 1B,419921453,Stellar,,Dublin City,53.33479915,-6.243097965,Entire home/apt,200,28,1,07-11-2023,0.1,2,29,1,
9.28966E+17,Magical 200 year old Gate Lodge on Coast.,27674857,Mary,,Dublin City,53.36169611,-6.214267953,Entire home/apt,171,2,32,09-09-2024,2.53,1,344,29,
9.29061E+17,Bed in a shared room 1 months ST,239718762,Sandra Bispo,,Fingal,53.40149617,-6.24035305,Shared room,27,4,4,30-11-2023,0.28,22,264,2,
9.29475E+17,Single room beside luas in D24,490226740,Noelle,,South Dublin,53.29450159,-6.386857206,Private room,,5,2,24-05-2024,0.16,4,0,1,
9.29568E+17,Peaceful Ranelagh retreat,12119207,Susan,,Dublin City,53.32668625,-6.255642461,Private room,240,1,0,,,1,31,0,
9.29583E+17,This room located perfect in dublin city centre,465029565,Altantuul,,Dublin City,53.3492127,-6.267726735,Private room,81,1,50,07-09-2024,3.55,2,29,28,
9.29792E+17,Spranger’s Yard,41370662,Nicholas,,Dublin City,53.34499388,-6.263470352,Private room,175,2,0,,,1,87,0,
9.29793E+17,Seaside Retreat,441429884,Max,,Dublin City,53.36191628,-6.181292566,Entire home/apt,150,2,10,09-09-2024,0.87,1,254,10,
9.29858E+17,Double bedroom Room,456195281,Ciara,,Dublin City,53.31536623,-6.292249801,Private room,40,14,0,,,2,320,0,
9.30255E+17,Spacious City Apartment,524248645,Eilis,,Dn Laoghaire-Rathdown,53.30954,-6.21573,Entire home/apt,180,2,4,25-02-2024,0.29,1,10,1,
9.30337E+17,Guest  Apartment,24470750,J J,,Dublin City,53.34323,-6.27425,Entire home/apt,170,3,35,08-09-2024,2.97,2,129,35,
9.30381E+17,Stylish 1950’s house in Clontarf!,19171926,Aleana,,Dublin City,53.3652,-6.18288,Entire home/apt,220,3,3,25-06-2024,0.22,1,248,2,
9.30952E+17,Home away from home.,524433587,Karl,,South Dublin,53.27226817,-6.319869733,Private room,57,3,14,26-08-2024,1.1,2,192,12,
9.31594E+17,Rent a room,523622240,Antonio,,Fingal,53.4409575,-6.20077516,Private room,60,1,102,10-09-2024,7.23,1,343,84,
9.31765E+17,GuestReady - Lovely stay in Dublin,224811401,Lauren,,Dublin City,53.34378636,-6.296508912,Entire home/apt,158,1,37,31-08-2024,5.52,1,64,37,
9.31963E+17,Shared room. there are two beds,251389362,İbo,,Dublin City,53.35434065,-6.286704317,Shared room,35,1,40,09-09-2024,3.02,3,320,39,
9.31978E+17,D12 Family Haven,524711370,Robert,,Dublin City,53.32039648,-6.312963052,Entire home/apt,290,5,6,30-10-2023,0.44,1,10,2,
9.32358E+17,Central one bed on Thomas St,70154490,R Gar And G,,Dublin City,53.34418491,-6.279772184,Entire home/apt,170,4,8,25-06-2024,0.59,56,254,6,
9.32532E+17,Beautiful period cottage in D4,6749736,Fiona,,Dublin City,53.3413771,-6.225545032,Entire home/apt,,1,3,01-07-2024,1.18,1,0,3,
9.32612E+17,Beautiful 2 bedroom 2 bathroom,70154490,R Gar And G,,Dublin City,53.34471,-6.23629,Entire home/apt,242,4,16,22-08-2024,1.19,56,176,15,
9.32651E+17,"Central, modern studio apartment",26429297,Susanne,,Dn Laoghaire-Rathdown,53.289612,-6.238924037,Entire home/apt,151,3,30,02-09-2024,2.26,1,73,27,
9.33053E+17,Drumcondra family home,21073931,Liam,,Dublin City,53.3628856,-6.2591536,Entire home/apt,280,5,0,,,1,269,0,
9.33155E+17,Cozy bedroom with balcony,112971494,Itzel,,Dublin City,53.35552,-6.24214,Private room,86,2,2,04-09-2023,0.16,1,44,0,
9.33229E+17,Lovely apartment close to all city attractions,525049657,Vinicius,,Dublin City,53.3478799,-6.295246359,Entire home/apt,,3,25,26-08-2024,1.76,1,0,22,
9.33238E+17,Double bedroom in 33 kimmage,456195281,Ciara,,Dublin City,53.31496669,-6.290346575,Shared room,45,30,0,,,2,347,0,
9.33241E+17,Mc Kee house,524892390,Bernadette,,Dublin City,53.39218539,-6.29369664,Entire home/apt,174,1,16,26-08-2024,1.15,1,15,8,
9.3341E+17,Nice apartment close luas line,525114817,Richard,,Dublin City,53.33233,-6.34597,Entire home/apt,156,7,1,25-08-2024,1,1,178,1,
9.33724E+17,Eco Tiny Home,525188110,Jessie,,Dn Laoghaire-Rathdown,53.25342694,-6.173440206,Entire home/apt,117,3,29,13-08-2024,2.33,1,123,28,
9.33765E+17,Affordable and Cozy Room,486302562,Samantha,,Dublin City,53.3479553,-6.3001433,Private room,45,2,80,07-09-2024,5.8,1,18,66,
9.33847E+17,Idyllic Apartment in Dublin's Italian District,74209560,Diarmuid,,Dublin City,53.34736,-6.26583,Entire home/apt,180,14,47,08-09-2024,3.35,13,50,37,
9.33883E+17,Pre & Post Flight Stop 5m-Airport 20m-DublinCity,37959624,Aidan,,Fingal,53.45718847,-6.223411081,Entire home/apt,144,1,165,04-09-2024,12.25,2,268,151,
9.3395E+17,Cozy 1 bed Condo in Rathgar,112062166,Gav And Trisha,,Dublin City,53.31705,-6.27298,Entire home/apt,138,9,0,,,35,354,0,
9.33971E+17,Trinity Coach House,125150723,Kevin,,Dublin City,53.3441574,-6.2486816,Entire home/apt,579,2,46,11-08-2024,4.16,6,293,46,
9.34175E+17,Home in the heart of Rathmines,53725425,Lorna,,Dublin City,53.3216286,-6.263641138,Private room,,1,16,03-06-2024,1.15,1,0,9,
9.34212E+17,"Luxury Home, Dublin WiFi/B&B 20 mins drive to City",88359530,Denise,,South Dublin,53.341653,-6.4210115,Entire home/apt,286,1,87,07-09-2024,6.85,2,264,84,
9.34584E+17,"Double room, old-fashioned house",230971331,Nathan,,Dublin City,53.3378604,-6.2501626,Private room,80,1,51,24-08-2024,3.81,2,46,33,
9.34629E+17,Dún Laoghaire  - En-Suite Room,1326536,Jason,,Dn Laoghaire-Rathdown,53.29139,-6.13923,Private room,65,28,0,,,1,352,0,
9.34657E+17,Double Ensuite Room near beaches,20865548,Min,,Dublin City,53.40605,-6.15628,Private room,79,10,0,,,1,361,0,
9.34753E+17,City Centre Apt,512171260,Liyi,,Dublin City,53.34348271,-6.268951162,Entire home/apt,200,2,1,12-08-2024,0.94,3,31,1,
9.34795E+17,Entire Amazing Modern Home,47761255,Elena And Owen,,Dn Laoghaire-Rathdown,53.2849616,-6.200838217,Entire home/apt,,4,1,25-08-2024,1,2,0,1,
9.34852E+17,"Bright, ensuite double room",175823524,Ottilia,,Dublin City,53.34028022,-6.312950818,Private room,92,2,57,06-09-2024,4.18,2,34,49,
9.34998E+17,Heart of Dublin Cozy Tram-Side Haven,489304803,Ramy,,Dublin City,53.33761,-6.29374,Private room,84,2,64,09-09-2024,4.75,2,85,54,
9.35292E+17,Cozy Double Bedroom,94321347,Daniela,,Dublin City,53.345996,-6.2829057,Private room,100,2,14,13-11-2023,1.02,2,38,8,
9.35369E+17,Spacious family home in Dublin,76731637,Emily,,South Dublin,53.26849278,-6.345095441,Entire home/apt,206,4,6,07-10-2023,0.44,1,0,1,
9.35489E+17,"Cozy Room, close to Airport",525671671,Theodore,,Dublin City,53.3848957,-6.2353689,Private room,76,1,38,25-08-2024,2.78,1,317,33,
9.35948E+17,Kim's attic,9115187,Kim,,Dn Laoghaire-Rathdown,53.3067693,-6.243642084,Private room,,1,13,25-08-2024,0.94,2,0,9,
9.36016E+17,Chic 1 bedroom in Temple Bar,69683252,Daniel And G,,Dublin City,53.34536,-6.2677,Entire home/apt,231,4,6,05-08-2024,0.47,92,180,5,
9.36293E+17,GPO Suite - Private Room,465144886,Aidan,,Dublin City,53.34856545,-6.255312591,Private room,140,1,16,18-08-2024,1.21,13,332,15,
9.36657E+17,"a shared room, there is a bunk bed",251389362,İbo,,Dublin City,53.35436187,-6.286735162,Shared room,33,1,27,30-08-2024,4.79,3,326,27,
9.36794E+17,Room in Dublin 9,156210719,Felipe,,Dublin City,53.36836023,-6.256362378,Private room,90,2,23,04-09-2024,1.8,2,151,21,
9.36923E+17,Bright and modern apartment in Grand Canal Docks,111810702,Pol,,Dublin City,53.34212337,-6.236075815,Entire home/apt,,2,43,27-08-2024,3.19,1,0,35,
9.37018E+17,The Clongriffin cosy bright room,526101561,Nivedita,,Dublin City,53.407387,-6.155962,Private room,92,1,39,09-09-2024,2.8,1,7,25,
9.37025E+17,Double EnSuite Room - Near Airport - Free Parking,24394813,Arzu,,Fingal,53.42073595,-6.385317637,Private room,56,1,157,01-09-2024,11.29,2,104,133,
9.37027E+17,Spacious Double bedroom ensuite,22799062,Elżbieta,,Dublin City,53.3805,-6.31674,Private room,,1,13,31-08-2024,0.95,1,0,8,
9.37053E+17,1 bedroom apartment - City center of Dublin,37432755,Mathilde,,Dublin City,53.3375015,-6.2753362,Entire home/apt,170,3,9,09-07-2024,0.72,1,51,8,
9.3748E+17,"Spacious room, top location",120245677,Peter,,Dublin City,53.33201765,-6.222365834,Private room,,4,1,27-08-2023,0.08,1,0,0,
9.37769E+17,Cosy Single Bedroom in Dublin 1,483024454,Lucas,,Dublin City,53.35247,-6.24109,Private room,87,14,5,04-09-2024,0.6,60,229,5,
9.3778E+17,ThornCastle - Double Ensuite Room,46541127,Željko,,Dublin City,53.34329,-6.22847,Private room,67,1,121,11-09-2024,9.5,2,56,115,
9.38154E+17,Evy's Place,329278975,Carol,,Fingal,53.45878181,-6.215859273,Entire home/apt,135,1,44,08-09-2024,3.21,1,165,26,
9.38174E+17,Cosy 2 bed condo in the heart of Dublin,234243,Johnny,,Dublin City,53.35073,-6.26409,Entire home/apt,354,1,12,24-08-2024,2.11,37,224,12,
9.38209E+17,ThornCastle - Small Double Ensuite Room,46541127,Željko,,Dublin City,53.34302143,-6.226590287,Private room,78,1,141,11-09-2024,11.37,2,47,138,
9.38227E+17,Chic 2 bedroom off Merrion Sqre,70154490,R Gar And G,,Dublin City,53.33822,-6.2401,Entire home/apt,260,5,5,15-08-2024,0.49,56,78,5,
9.38307E+17,Confortable bedroom in dublin,502110684,Pablo,,Dublin City,53.35298388,-6.268378657,Private room,120,1,1,21-08-2023,0.08,1,364,0,
9.38378E+17,Room in Dublin 8,56491944,Sam,,Dublin City,53.33679846,-6.304667122,Private room,75,2,4,01-01-2024,0.3,1,0,2,
9.3841E+17,Apartment in Dun Laoghaire,526523402,Susan,,Dn Laoghaire-Rathdown,53.29189907,-6.132390231,Entire home/apt,,3,26,09-09-2024,1.94,1,3,21,
9.3849E+17,Lovely APT 1Bed w/Dublin View,526550557,Marek & Patricia,,Dublin City,53.3571079,-6.2347192,Entire home/apt,165,3,3,07-07-2024,0.26,1,88,3,
9.38523E+17,"Cozy Double EnSuite, Free Park, Near Airport",24394813,Arzu,,Fingal,53.4206848,-6.3852479,Private room,59,1,121,04-09-2024,8.9,2,97,100,
9.38704E+17,Stylish 4 bedroom House in Dublin 6,483024454,Lucas,,Dublin City,53.32816,-6.26341,Entire home/apt,473,14,40,30-08-2024,2.93,60,223,37,
9.38883E+17,Good Vibes near to the airport,20263539,Clarisa,,Fingal,53.40436363,-6.254047392,Private room,70,1,88,27-08-2024,7.06,1,170,84,
9.39049E+17,Central 1 bedroom Condo,112062166,Gav And Trisha,,Dublin City,53.3334473,-6.256348525,Entire home/apt,125,14,4,25-08-2024,0.53,35,123,4,
9.39128E+17,Aungier st,69683252,Daniel And G,,Dublin City,53.33998386,-6.264661908,Entire home/apt,227,3,7,16-04-2024,0.82,92,6,7,
9.39183E+17,Recently renovated family home,253580074,Sinead,,Dn Laoghaire-Rathdown,53.29853,-6.22504,Entire home/apt,,2,2,07-08-2023,0.15,1,0,0,
9.392E+17,"Pleasant, city center with a nice view.",526742094,Gabriela,,Dublin City,53.34769,-6.28158,Private room,115,3,30,25-08-2024,2.44,1,72,29,
9.39719E+17,"Large Bright Apt with Balcony, South Dublin City",127984226,Jonothan,,Dublin City,53.3170301,-6.2440486,Entire home/apt,260,1,3,01-08-2024,0.22,17,255,2,
9.39736E+17,Double room: walk to Croke Park,79241249,Laura,,Dublin City,53.37694817,-6.253789589,Private room,200,1,3,31-08-2024,0.78,2,0,3,
9.39794E+17,Willows Retreat 2.0,222784778,Liam,,Fingal,53.39229157,-6.421296212,Private room,,1,0,,,2,363,0,
9.39801E+17,Large Double Room in Top Floor Apartment,47631343,Gareth,,Dublin City,53.34358839,-6.237026573,Private room,73,3,39,05-09-2024,2.9,1,309,36,
9.39813E+17,Willows Retreat 1.0,222784778,Liam,,Fingal,53.39182228,-6.420027623,Private room,,1,0,,,2,363,0,
9.40037E+17,Cosy central old terraced house,3347161,Jane,,Dublin City,53.36317,-6.25483,Entire home/apt,250,2,17,25-08-2024,1.27,1,31,15,
9.40289E+17,"Smithfield Dublin City Centre, Free Parking!",37661430,Brohoon & Associates,,Dublin City,53.34691594,-6.278653354,Entire home/apt,343,3,30,27-08-2024,2.36,5,110,28,
9.40392E+17,Modern 4 Bedroom Apartment in Beckett Dublin,496705370,Beckett House,,Dublin City,53.35559561,-6.256382419,Entire home/apt,,2,6,22-06-2024,0.43,2,0,1,
9.4053E+17,Donnybrook Villa,168128811,Karl,,Dublin City,53.32485,-6.2356,Entire home/apt,600,1,0,,,1,198,0,
9.406E+17,Elegant garden view single rooms in Ballsbridge,181981483,Jack,,Dublin City,53.33507,-6.23825,Private room,130,2,4,25-08-2024,0.31,1,48,2,
9.41084E+17,Apartment in the City Center,44930022,Lucy,,Dublin City,53.34799,-6.26133,Entire home/apt,75,20,2,07-01-2024,0.16,1,27,1,
9.41724E+17,Private bedroom in city centre,527004974,Simon,,Dublin City,53.34665075,-6.264481795,Private room,93,3,51,01-09-2024,3.92,1,47,46,
9.43079E+17,sunny duplex,527629512,Gordon,,Dublin City,53.33661057,-6.381667845,Entire home/apt,450,3,23,08-09-2024,1.68,1,270,17,
9.43138E+17,Seaside apartment Sandycove,353196368,Richie,,Dn Laoghaire-Rathdown,53.28521254,-6.117665195,Entire home/apt,,3,29,04-09-2024,2.2,1,0,24,
9.43382E+17,Stunning Apt Balcony & Parking,504304373,Joseph,,Dublin City,53.316114,-6.2637152,Entire home/apt,150,2,29,08-09-2024,2.27,1,231,26,
9.43463E+17,Private room with bathroom,511896082,Siddik,,Dublin City,53.35500383,-6.235739328,Private room,80,1,61,08-09-2024,4.53,2,201,52,
9.43503E+17,Urban Oasis in Rathmines Village,395015658,Daniel,,Dublin City,53.3221325,-6.2669128,Private room,,2,9,25-08-2024,0.84,7,0,9,
9.43524E+17,Charming family home in cute neighbourhood,527882433,Danielle,,Dublin City,53.33822755,-6.312490969,Private room,73,1,16,08-09-2024,1.25,1,343,13,
9.43548E+17,Charming Dublin Double,182462221,Alannah,,Dublin City,53.33634738,-6.221108851,Entire home/apt,214,1,15,30-06-2024,1.17,1,55,12,
9.43946E+17,Executive Suite Historic Estate,439115207,Karen,,Dn Laoghaire-Rathdown,53.26474,-6.11532,Entire home/apt,250,2,17,20-08-2024,1.34,3,300,15,
9.44094E+17,"Harbour View, Talbot Lane. Killiney",528027892,Harbour View,,Dn Laoghaire-Rathdown,53.26815073,-6.124062066,Entire home/apt,318,2,57,05-09-2024,4.32,1,221,54,
9.44104E+17,Quiet and clean house,22934196,Virginia,,Dublin City,53.33453,-6.32955,Private room,85,1,33,01-09-2024,2.58,1,110,27,
9.44177E+17,Room in Kilmainham,50054355,Alida,,Dublin City,53.346693,-6.311176,Private room,78,2,35,27-08-2024,3.68,1,62,35,
9.44271E+17,Room w/ private bath city centre,405254038,Amanda,,Dublin City,53.35986,-6.2555,Private room,134,1,19,09-09-2024,1.51,1,80,17,
9.44712E+17,Cozy City Centre 2 Bed,70154490,R Gar And G,,Dublin City,53.34714236,-6.254723621,Entire home/apt,,1,1,02-08-2023,0.07,56,0,0,
9.44718E+17,Comfy 2 Bed Condo Stephen Green,70154490,R Gar And G,,Dublin City,53.3335,-6.25831,Entire home/apt,,1,0,,,56,0,0,
9.44814E+17,Dublin14. Rathfarnam Lovely bright apartment.,96692784,Brendan,,South Dublin,53.2919513,-6.2772795,Entire home/apt,262,1,18,25-08-2024,1.35,1,4,11,
9.45411E+17,En-Suite Double Room,446913986,Burak,,Dublin City,53.34373,-6.22836,Private room,85,4,2,20-03-2024,0.21,1,97,2,
9.45451E+17,Boutique Garden Suite with private entrance,28387979,Claire,,Dn Laoghaire-Rathdown,53.29831406,-6.222984083,Private room,140,2,18,25-08-2024,1.42,1,4,13,
9.45493E+17,Modern Dundrum apartment,83527821,Ciara,,Dn Laoghaire-Rathdown,53.28353568,-6.240326774,Private room,84,1,32,06-09-2024,2.73,1,32,32,
9.4558E+17,The Trinity Townhouse,481644312,Andy,,Dublin City,53.34477,-6.25188,Entire home/apt,349,1,37,01-09-2024,2.72,3,306,33,
9.45712E+17,Spacious Rathmines Apartment,44589326,Rory,,Dublin City,53.32633,-6.26431,Entire home/apt,300,4,32,03-09-2024,2.82,1,168,32,
9.46169E+17,Cozy Half Penny Bridge Apartment,518235921,Enzo,,Dublin City,53.34788,-6.26264,Entire home/apt,207,3,57,07-09-2024,4.7,2,234,57,
9.46292E+17,"Double room by the sea, Clontarf",388652268,Caeman,,Dublin City,53.36068064,-6.183173201,Private room,63,2,18,28-07-2024,1.47,1,162,17,
9.46346E+17,"Beach House, Skerries",528633663,Rory,,Fingal,53.58078396,-6.110855105,Entire home/apt,110,2,67,09-09-2024,4.95,1,249,58,
9.46386E+17,Beachside Family Home - Steps From Beach and Train,244182580,Julia,,Dn Laoghaire-Rathdown,53.28770644,-6.127695962,Entire home/apt,480,2,24,14-07-2024,1.8,3,89,19,
9.46433E+17,penthouse apartment rathgar,62935247,Maire,,Dublin City,53.3159789,-6.2662823,Entire home/apt,150,2,15,02-09-2024,1.11,1,188,12,
9.46851E+17,"Sphinx’s apartment
High privacy",101397163,Mohamed,,South Dublin,53.27115,-6.37411,Entire home/apt,118,1,7,01-09-2024,1.62,1,354,7,
9.47221E+17,Cozy double room,501471455,Tayfun,,Dublin City,53.35192138,-6.228735294,Private room,86,1,4,09-09-2024,0.32,1,179,2,
9.4753E+17,3km from city centre,79241249,Laura,,Dublin City,53.37609913,-6.253160613,Private room,,1,1,27-08-2023,0.08,2,0,0,
9.476E+17,"Quaint, Cosy, Dublin City townhouse",3697790,Peter,,Dublin City,53.3337596,-6.276581,Entire home/apt,210,1,32,20-08-2024,3.15,1,56,32,
9.47601E+17,Modern Coastal Retreat,26706311,Eoin,,Dn Laoghaire-Rathdown,53.29490485,-6.16718287,Entire home/apt,,6,0,,,1,0,0,
9.47811E+17,Double Room,528709965,Andrea,,Dublin City,53.37079134,-6.213558437,Private room,72,2,27,19-08-2024,2.08,1,62,21,
9.4786E+17,Studio Apartment in Dublin 9,448554086,Ipek,,Dublin City,53.366143,-6.2665497,Entire home/apt,147,3,31,02-09-2024,2.56,1,72,31,
9.47955E+17,Family home in Kimmage,37134834,Shona,,Dublin City,53.31257,-6.30055,Private room,,7,0,,,1,0,0,
9.48049E+17,Luxury Stylish 3 BedRooms House,528103879,Dayaan,,South Dublin,53.33953879,-6.460916411,Entire home/apt,98,16,2,25-08-2024,1.25,1,40,2,
9.48234E+17,Large bedroom with work setup and private bathroom,243279464,Kiran,,Fingal,53.42405088,-6.381118819,Private room,66,2,15,29-08-2024,1.25,2,234,15,
9.48389E+17,Lovely private room with Balcony,366459510,Alvaro,,Dublin City,53.35590753,-6.255715176,Private room,,2,3,25-05-2024,0.78,1,0,3,
9.4849E+17,"Howth View 
-2 Bed",54084222,Conhuir,,Fingal,53.37994018,-6.064287994,Entire home/apt,319,3,14,25-08-2024,1.05,1,156,10,
9.49054E+17,Cozy 2 bed 10 minutes to town HX,69683252,Daniel And G,,Dublin City,53.32012824,-6.280007638,Entire home/apt,197,5,8,22-06-2024,0.6,92,90,5,
9.49127E+17,Ranelagh Gorgeous Serene Family Home Dublin 6.,221803145,Susan,,Dublin City,53.31956,-6.25829,Entire home/apt,700,2,13,01-09-2024,1.02,1,225,11,
9.49145E+17,Stunning 1-bedroom Apartment - 20 min city centre,529423392,John,,Dn Laoghaire-Rathdown,53.27823,-6.21048,Entire home/apt,,21,0,,,1,0,0,
9.49206E+17,Dublin City,523299810,Yu,,Dublin City,53.34787086,-6.229204278,Private room,78,2,58,08-09-2024,4.54,2,69,51,
9.49234E+17,Modern apt at Dublin’s heart,96963659,Ezgi,,Dublin City,53.33666,-6.26594,Entire home/apt,,3,11,27-08-2024,0.81,1,0,7,
9.49358E+17,Charming 2 bed house with garden,32295597,David,,Dn Laoghaire-Rathdown,53.3010528,-6.2471629,Entire home/apt,,2,4,27-08-2024,0.31,1,0,3,
9.49704E+17,Bonham Street Dublin 8,529591466,Michael,,Dublin City,53.34632565,-6.284846462,Entire home/apt,195,2,8,25-08-2024,0.64,1,360,6,
9.49746E+17,Grange Two,162402361,Ian,,Dn Laoghaire-Rathdown,53.2806287,-6.195701334,Entire home/apt,179,14,0,,,68,290,0,
9.49746E+17,Grange Two,162402361,Ian,,Dn Laoghaire-Rathdown,53.28194,-6.1935,Entire home/apt,164,14,0,,,68,249,0,
9.49746E+17,Grange Two,162402361,Ian,,Dn Laoghaire-Rathdown,53.2810805,-6.1945764,Entire home/apt,164,14,0,,,68,249,0,
9.49747E+17,Grange Two,162402361,Ian,,Dn Laoghaire-Rathdown,53.28219246,-6.19520969,Entire home/apt,164,14,1,28-08-2024,1,68,275,1,
9.49747E+17,Grange Two,162402361,Ian,,Dn Laoghaire-Rathdown,53.28050109,-6.19564167,Entire home/apt,164,14,0,,,68,249,0,
9.49747E+17,Grange Two,162402361,Ian,,Dn Laoghaire-Rathdown,53.2810805,-6.1945764,Entire home/apt,164,14,2,28-08-2024,0.5,68,323,2,
9.49747E+17,Grange Two,162402361,Ian,,Dn Laoghaire-Rathdown,53.2822377,-6.193762677,Entire home/apt,164,14,0,,,68,249,0,
